architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
ARM,Non-Crypto,clang,Os,xor_ARM_clang_Os.elf,_init,00010470,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.10526315789473684,0,10,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.0,0.0,0.0,0,0,0,2,0,6,0.21052631578947367,3.2516291673878226,3.010570934268484,0.6666666666666666,2
ARM,Non-Crypto,clang,Os,xor_ARM_clang_Os.elf,_start,00010514,Non-Crypto,1,2,3,0,0,0.06666666666666667,15.0,1,3,0,0,0,0,15,0.0,0.043478260869565216,0,20,0.13043478260869565,0.043478260869565216,0.10869565217391304,0.0,0.0,0.0,0,0,0,2,0,6,0.10869565217391304,4.644106550888952,2.3524566896399377,0.2,14
ARM,Non-Crypto,clang,Os,xor_ARM_clang_Os.elf,call_weak_fn,00010548,Non-Crypto,3,3,2,0,0,0.0,3.3333333333333335,1,4,0,0,0,0,10,0.0,0.07941176470588235,0,36,0.07254901960784314,0.052941176470588235,0.04607843137254902,0.0,0.0,0.026470588235294117,1,0,0,4,2,6,0.07272727272727272,4.5964393446710154,4.072738468960348,0.2,7
ARM,Non-Crypto,clang,Os,xor_ARM_clang_Os.elf,deregister_tm_clones,0001056c,Non-Crypto,4,5,3,0,0,0.15384615384615385,3.25,2,5,0,0,0,0,13,0.0,0.2,0,26,0.1375,0.2,0.05,0.0,0.0,0.0,1,0,0,4,0,8,0.02857142857142857,4.209867121904035,3.1399786482181,0.23076923076923078,9
ARM,Non-Crypto,clang,Os,xor_ARM_clang_Os.elf,register_tm_clones,00010598,Non-Crypto,4,5,3,0,0,0.125,4.0,2,5,0,0,0,0,16,0.0,0.23629032258064517,0,57,0.09435483870967742,0.2120967741935484,0.05,0.0,0.0,0.024193548387096774,1,0,0,7,6,12,0.012987012987012988,4.6534955617749425,3.7275283797403787,0.1875,13
ARM,Non-Crypto,clang,Os,xor_ARM_clang_Os.elf,__do_global_dtors_aux,000105cc,Non-Crypto,5,8,5,0,0,0.2,4.0,2,7,0,0,0,0,20,0.0,0.07191919191919191,0,30,0.2653832442067736,0.07191919191919191,0.14721330956625073,0.0,0.0,0.0,0,0,0,4,0,16,0.14035087719298245,4.680689288944334,3.145971326679435,0.25,17
ARM,XOR-CIPHER,clang,Os,xor_ARM_clang_Os.elf,xor_init,00010610,XOR-CIPHER,9,14,7,3,2,0.08196721311475409,6.777777777777778,2,9,0,0,0,0,61,0.0,0.07190924803404425,0,302,0.1253614752678482,0.014492753623188406,0.0826762962155792,0.002070393374741201,0.0,0.05534610103611465,0,0,0,12,32,52,0.06100217864923747,5.486465678721449,4.004859241013356,0.11475409836065574,50
ARM,XOR-CIPHER,clang,Os,xor_ARM_clang_Os.elf,xor_encrypt_block,00010710,XOR-CIPHER,10,17,9,4,2,0.09836065573770492,6.1,1,5,0,0,0,0,61,0.0,0.08015874264714258,0,293,0.07734361355076816,0.010028438856458613,0.044209795094393205,0.003748939779474131,0.0,0.06638136401120984,0,0,48,13,34,48,0.058823529411764705,5.103061988436569,3.9967841496686813,0.14754098360655737,40
ARM,XOR-CIPHER,clang,Os,xor_ARM_clang_Os.elf,permute_bytes,00010808,XOR-CIPHER,10,15,7,3,2,0.11904761904761904,4.2,1,11,0,0,0,0,42,0.0,0.06452527434725577,0,170,0.09088636939256134,0.005263157894736842,0.046381900263479214,0.0,0.0,0.05926211645251893,0,0,24,2,18,32,0.0625,5.175022220545657,4.025489561202474,0.16666666666666666,30
ARM,XOR-CIPHER,clang,Os,xor_ARM_clang_Os.elf,xor_decrypt_block,000108c0,XOR-CIPHER,12,20,10,5,2,0.12121212121212122,5.5,1,5,0,0,0,0,66,0.0,0.07752712231490054,0,327,0.0734794607740732,0.008233712612223342,0.038701445266695174,0.003124116482895109,0.0,0.0661692932197821,0,0,56,13,37,52,0.05731225296442688,5.288441186273277,3.9878767042227015,0.15151515151515152,44
ARM,XOR-CIPHER,clang,Os,xor_ARM_clang_Os.elf,xor_stream_encrypt,000109cc,XOR-CIPHER,7,11,6,2,2,0.09090909090909091,6.285714285714286,2,5,0,0,0,0,44,0.0,0.06483807578147753,0,200,0.12910549704535593,0.009122567946097357,0.08038047413797714,0.003663003663003663,0.0,0.05205250417237651,0,0,80,4,17,44,0.08544303797468354,5.110956882625029,3.971308645096083,0.13636363636363635,33
ARM,Non-Crypto,clang,Os,xor_ARM_clang_Os.elf,main,00010a7c,Non-Crypto,9,39,32,4,2,0.06474820143884892,15.444444444444445,1,18,0,0,0,0,139,0.0,0.057377790924303076,0,471,0.10735796591930274,0.005018935671135223,0.054510739187029277,0.0,0.0,0.05235885525316785,0,0,408,6,37,105,0.08354755784061697,5.445925245925975,3.8829877148882446,0.2302158273381295,47
ARM,Non-Crypto,clang,Os,xor_ARM_clang_Os.elf,_fini,00010cec,Non-Crypto,1,0,1,0,0,0.0,2.0,2,1,0,0,0,0,2,0.0,0.11764705882352941,0,10,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0,0,0,2,0,6,0.23529411764705882,2.75,2.895423870280316,0.5,1
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,__trampolines_start,code:000034,Non-Crypto,1,1,2,0,0,0.0,6.0,1,2,0,0,0,0,6,0.0,0.6428571428571429,0,14,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.2857142857142857,0,0,4,10,10,0,0.0,3.4182958340544896,2.164497779200461,0.3333333333333333,5
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,__do_copy_data,code:00003a,Non-Crypto,3,4,3,1,1,0.09090909090909091,3.6666666666666665,1,3,0,0,0,0,11,0.0,0.08333333333333333,0,26,0.125,0.010416666666666666,0.125,0.03125,0.0,0.041666666666666664,0,0,4,4,4,6,0.058823529411764705,4.1523912776298655,3.33972167705526,0.2727272727272727,7
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,__do_clear_bss,code:000045,Non-Crypto,4,6,4,1,1,0.2,2.5,1,5,0,0,0,0,10,0.0,0.0625,0,27,0.17708333333333331,0.0078125,0.11458333333333333,0.0234375,0.0,0.03125,0,0,4,4,4,7,0.04,4.418295834054489,3.370099379593678,0.4,8
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,init_inv_sbox,code:000053,XOR-CIPHER,7,9,4,1,1,0.06521739130434782,6.571428571428571,2,5,0,0,0,0,46,0.0,0.04906759906759907,0,105,0.17681207681207683,0.013691863691863692,0.133011433011433,0.028232878232878234,0.0,0.0071428571428571435,0,0,4,15,12,34,0.11290322580645161,5.273528005004742,3.6459783133004984,0.08695652173913043,37
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,rotl8,code:000085,XOR-CIPHER,7,8,3,2,1,0.047619047619047616,6.0,2,5,0,0,0,0,42,0.0,0.1728154506282691,0,102,0.18009010889902374,0.047537962553442434,0.08600953895071542,0.09886009323637922,0.0,0.026417394838447468,0,0,4,19,16,31,0.10975609756097561,5.261439822068153,3.848051014533023,0.07142857142857142,32
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,rotr8,code:0000af,XOR-CIPHER,7,8,3,2,1,0.047619047619047616,6.0,2,5,0,0,0,0,42,0.0,0.1728154506282691,0,102,0.18009010889902374,0.047537962553442434,0.08600953895071542,0.09886009323637922,0.0,0.026417394838447468,0,0,4,19,16,31,0.10975609756097561,5.261439822068153,3.848051014533023,0.07142857142857142,32
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,xor_key_schedule,code:0000d9,XOR-CIPHER,13,18,7,2,1,0.02857142857142857,16.153846153846153,2,5,0,0,0,0,210,0.0,0.13325492637399983,0,716,0.10705346212218786,0.04722099268344801,0.06771181575634341,0.052420982656219715,0.00024000960038401536,0.0336129510343321,0,0,4,157,146,165,0.061410788381742736,5.906647806308941,3.766795538168231,0.03333333333333333,82
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,xor_init,code:0001ad,XOR-CIPHER,1,3,4,0,0,0.03333333333333333,30.0,1,4,0,0,0,0,30,0.0,0.053763440860215055,0,30,0.3225806451612903,0.0,0.25806451612903225,0.0,0.0,0.053763440860215055,0,0,4,0,5,30,0.25806451612903225,4.7104683615204594,2.880448757358772,0.13333333333333333,19
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,substitute_bytes,code:0001ce,XOR-CIPHER,7,8,3,1,1,0.02702702702702703,10.571428571428571,2,3,0,0,0,0,74,0.0,0.1285048063421051,0,188,0.18354597699679515,0.04054655718060806,0.12146153817499686,0.04171029261453717,0.0,0.046247956546959866,0,0,4,34,35,64,0.10955056179775281,5.440047189933826,3.8535391012042095,0.04054054054054054,41
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,permute_bytes,code:000218,XOR-CIPHER,15,20,7,4,2,0.04081632653061224,9.8,2,12,0,0,0,0,147,0.0,0.10122517531724692,0,468,0.15650019205006416,0.03350776059215957,0.11228296000674517,0.0391919948953197,0.0,0.028525419829767654,0,0,4,83,78,135,0.08220858895705521,5.56098960496578,3.882154524045773,0.047619047619047616,59
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,diffuse_bytes,code:0002ad,XOR-CIPHER,9,13,6,1,1,0.03636363636363636,12.222222222222221,2,5,0,0,0,0,110,0.0,0.18191815474643216,0,312,0.09755027197035122,0.07270696176665595,0.060485552908607514,0.06134065689995495,0.0,0.047870536079821266,0,0,4,72,66,80,0.09026548672566372,5.5819745292668115,3.7971109117996673,0.05454545454545454,51
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,xor_encrypt_block,code:00031d,XOR-CIPHER,16,24,10,4,2,0.050724637681159424,8.625,2,10,0,0,0,0,138,0.0,0.11126684668284732,0,417,0.14858309375572804,0.03147397690136661,0.0968859240598371,0.048149224075335006,0.0,0.0316436457061457,0,0,4,87,85,104,0.07201086956521739,6.015115790016574,3.8524466690668953,0.07246376811594203,76
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,xor_decrypt_block,code:0003aa,XOR-CIPHER,18,27,11,5,2,0.05921052631578947,8.444444444444445,2,10,0,0,0,0,152,0.0,0.10653928094469871,0,439,0.14532665188471672,0.03168057206047402,0.09914560233583111,0.04819584131464852,0.0,0.026662867569576164,0,0,4,90,87,113,0.07721518987341772,5.989422610008486,3.823125376216778,0.07236842105263158,81
AVR,XOR-CIPHER,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,xor_stream_encrypt,code:000445,XOR-CIPHER,11,14,5,2,1,0.014563106796116505,18.727272727272727,2,4,0,0,0,0,206,0.0,0.09863369914740931,0,502,0.15525880283015359,0.034738924021437696,0.10996258796726481,0.03449817347276293,0.0,0.029396601653208676,0,0,4,87,83,187,0.129,6.350582341897976,3.7241852138133105,0.024271844660194174,69
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,main,code:000514,Non-Crypto,17,49,34,6,2,0.03532008830022075,26.647058823529413,1,23,0,0,0,0,453,0.0,0.08797037640702952,0,822,0.19401494410315748,0.017793275674003375,0.12214847370468214,0.04807302268961188,0.0,0.022104078043414268,0,0,4,109,124,357,0.1340909090909091,6.032778129190333,3.6108116336647154,0.07505518763796909,77
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,malloc,code:0006f4,Non-Crypto,31,45,16,1,1,0.11363636363636363,4.258064516129032,2,25,0,0,0,0,132,0.0,0.07825569038823672,0,488,0.10879457787951756,0.017724475840208677,0.033042900849872756,0.06053121454802805,0.0,0.0,0,0,8,80,62,106,0.03506311360448808,5.921998466942931,3.678554640679739,0.12121212121212122,76
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,free,code:00078c,Non-Crypto,24,34,12,2,1,0.08943089430894309,5.125,2,21,0,0,0,0,123,0.0,0.048822474877015465,0,376,0.11611762617126813,0.007011536468631522,0.056295807316331166,0.04181093840838394,0.0,0.0,0,0,4,54,46,106,0.06396255850234009,5.893355132939248,3.775847359240762,0.0975609756097561,62
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,memcpy,code:000815,Non-Crypto,4,4,2,1,1,0.1111111111111111,2.25,2,3,0,0,0,0,9,0.0,0.03571428571428571,0,28,0.24404761904761904,0.008928571428571428,0.14583333333333331,0.026785714285714284,0.0,0.0,0,0,8,4,3,8,0.07317073170731707,3.794653473544342,3.7011275412464992,0.2222222222222222,8
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,strlen,code:00081e,Non-Crypto,3,3,2,1,2,0.1111111111111111,3.0,2,3,0,0,0,0,9,0.0,0.0947940947940948,0,34,0.09013209013209013,0.030303030303030304,0.03885003885003885,0.0644910644910645,0.0,0.0,0,0,4,8,5,8,0.0392156862745098,3.683542362433231,3.4104989412599025,0.2222222222222222,8
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,printf,code:000827,Non-Crypto,1,1,2,0,0,0.0,5.0,1,2,0,0,0,0,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,3.188721875540867,0.4689955935892812,0.4,2
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,putchar,code:00083d,Non-Crypto,1,1,2,0,0,0.0,4.0,1,2,0,0,0,0,4,0.0,0.08333333333333333,0,4,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0,0,4,0,1,4,0.16666666666666666,3.521640636343319,2.855388542207534,0.5,3
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,puts,code:000844,Non-Crypto,9,12,5,2,2,0.09090909090909091,4.888888888888889,2,7,0,0,0,0,44,0.0,0.07039926269708041,0,52,0.1275442619473428,0.024512396271061228,0.09962055963339661,0.024084497255228963,0.0,0.02180236917079022,0,0,4,9,8,19,0.13043478260869565,5.240448981828822,3.633092263894891,0.11363636363636363,33
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,strnlen_P,code:000a55,Non-Crypto,3,3,2,1,2,0.09090909090909091,3.6666666666666665,2,3,0,0,0,0,11,0.0,0.08048433048433049,0,54,0.10612535612535612,0.009259259259259259,0.027065527065527062,0.06196581196581197,0.0,0.009259259259259259,0,0,4,10,8,12,0.039473684210526314,4.061482186720775,3.8450793249791233,0.18181818181818182,10
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,strnlen,code:000a60,Non-Crypto,3,3,2,1,2,0.09090909090909091,3.6666666666666665,2,3,0,0,0,0,11,0.0,0.073403720462544,0,54,0.10884866767219709,0.00980392156862745,0.018350930115636,0.06359979889391654,0.0,0.0,0,0,8,10,7,12,0.02702702702702703,3.9362600275315263,3.7059639617504647,0.18181818181818182,10
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,fputc,code:000a6b,Non-Crypto,9,12,5,0,0,0.06666666666666667,6.666666666666667,2,9,0,0,0,0,60,0.0,0.10994919187111149,0,143,0.17345115069045777,0.04054349652744866,0.1315074277385579,0.03689540727781922,0.0,0.03251028806584363,0,0,4,21,18,44,0.11811023622047244,5.673930204123511,3.8683766318325032,0.08333333333333333,46
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,__ultoa_invert,code:000aa7,Non-Crypto,13,24,13,3,2,0.10606060606060606,5.076923076923077,2,12,0,0,0,0,66,0.0,0.07812700158638128,0,337,0.10990286055343489,0.01186500602331824,0.039328030861577185,0.052471100622008354,0.0019230769230769232,0.013790894941054685,0,0,4,49,46,91,0.02268041237113402,5.945835552004707,3.8007387680828364,0.19696969696969696,40
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,FUN_code_000ae9,code:000ae9,Non-Crypto,1,1,2,0,0,0.0,1.0,1,2,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,1.0,0.0,2.0,0
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,FUN_code_000aea,code:000aea,Non-Crypto,2,2,2,1,2,0.09090909090909091,5.5,2,2,0,0,0,0,11,0.0,0.3467394902350215,0,96,0.09367759020191989,0.13290301224760012,0.009433962264150943,0.13488910956636874,0.0,0.07894736842105263,0,0,4,30,24,10,0.00909090909090909,3.3843641434371503,3.7716337781430056,0.18181818181818182,8
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,FUN_code_000af5,code:000af5,Non-Crypto,3,3,2,1,2,0.0625,5.333333333333333,2,3,0,0,0,0,16,0.0,0.21028265107212474,0,102,0.09381091617933723,0.07602339181286549,0.004629629629629629,0.08162768031189084,0.0,0.05263157894736842,0,0,4,28,24,20,0.007518796992481203,4.174800876357291,3.6622300463028927,0.125,11
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,__prologue_saves__,code:000b05,Non-Crypto,2,1,1,0,0,0.0,14.0,2,2,0,0,0,0,28,0.0,0.22435897435897437,0,73,0.28846153846153844,0.10256410256410256,0.26282051282051283,0.019230769230769232,0.0,0.10256410256410256,0,0,4,19,19,22,0.16363636363636364,4.328555923608796,3.520118746816651,0.03571428571428571,10
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,__epilogue_restores__,code:000b21,Non-Crypto,1,0,1,0,0,0.0,27.0,2,1,0,0,0,0,27,0.0,0.22916666666666666,0,66,0.1736111111111111,0.10416666666666667,0.13194444444444445,0.013888888888888888,0.0,0.1111111111111111,0,0,4,17,18,25,0.13194444444444445,4.787023381672907,3.3862294753938778,0.037037037037037035,9
AVR,Non-Crypto,avr-gcc,O0,xor_AVR_avr-gcc_O0.elf,exit,code:000b3c,Non-Crypto,2,2,2,1,2,0.0,1.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,2.0,1.0,1.0,1
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,__trampolines_start,code:000034,Non-Crypto,1,1,2,0,0,0.0,6.0,1,2,0,0,0,0,6,0.0,0.6428571428571429,0,14,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.2857142857142857,0,0,4,10,10,0,0.0,3.4182958340544896,2.164497779200461,0.3333333333333333,5
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,__do_copy_data,code:00003a,Non-Crypto,3,4,3,1,1,0.09090909090909091,3.6666666666666665,1,3,0,0,0,0,11,0.0,0.08333333333333333,0,26,0.125,0.010416666666666666,0.125,0.03125,0.0,0.041666666666666664,0,0,4,4,4,6,0.058823529411764705,4.1523912776298655,3.33972167705526,0.2727272727272727,7
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,__do_clear_bss,code:000045,Non-Crypto,4,6,4,1,1,0.2,2.5,1,5,0,0,0,0,10,0.0,0.0625,0,27,0.17708333333333331,0.0078125,0.11458333333333333,0.0234375,0.0,0.03125,0,0,4,4,4,7,0.04,4.334962500721156,3.370099379593678,0.4,8
AVR,XOR-CIPHER,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,permute_bytes,code:000053,XOR-CIPHER,16,22,8,4,2,0.07446808510638298,5.875,2,16,0,0,0,0,94,0.0,0.12983423018887277,0,352,0.07679554156847819,0.04847045303014352,0.02400542274805355,0.05462119606832208,0.0,0.026742581090407176,0,0,4,76,68,68,0.03612167300380228,5.9271124388764544,3.930052221947891,0.0851063829787234,55
AVR,XOR-CIPHER,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,diffuse_bytes,code:0000b3,XOR-CIPHER,7,9,4,1,1,0.046153846153846156,9.285714285714286,2,3,0,0,0,0,65,0.0,0.13932714888931835,0,331,0.19266609607808194,0.04770030629396021,0.10364319138059849,0.08749802343763725,0.0,0.004128819157720892,0,0,4,70,52,59,0.030805687203791468,5.607348559062743,3.7477026176770893,0.06153846153846154,42
AVR,XOR-CIPHER,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,xor_init,code:0000f4,XOR-CIPHER,17,24,9,5,2,0.055944055944055944,8.411764705882353,2,11,0,0,0,0,143,0.0,0.10147423220658192,0,522,0.13182526322737925,0.026056697210750327,0.06684076038623478,0.0689728983176309,0.0,0.006444636678200692,0,0,4,105,85,97,0.038303693570451436,6.356554103620739,3.7168338261350407,0.06293706293706294,88
AVR,XOR-CIPHER,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,xor_encrypt_block,code:000187,XOR-CIPHER,14,22,10,5,2,0.058394160583941604,9.785714285714286,2,9,0,0,0,0,137,0.0,0.16660363648688487,0,496,0.13544251011614575,0.050415848602604965,0.05353155469838209,0.08296443916557514,0.0,0.033223348718704755,0,0,4,106,96,100,0.05371900826446281,6.156281282598615,3.9575654160761093,0.072992700729927,78
AVR,XOR-CIPHER,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,xor_decrypt_block,code:000212,XOR-CIPHER,16,26,12,6,2,0.06521739130434782,8.625,2,9,0,0,0,0,138,0.0,0.1563964568686386,0,504,0.1243813622852443,0.047272583355223614,0.044912323287387326,0.07855288585909401,0.0,0.030570987654320987,0,0,4,107,99,101,0.049597855227882036,6.177098854126949,3.953247095930071,0.08695652173913043,77
AVR,XOR-CIPHER,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,xor_stream_encrypt,code:0002a0,XOR-CIPHER,12,17,7,2,2,0.032467532467532464,12.833333333333334,2,6,0,0,0,0,154,0.0,0.10225095273623873,0,429,0.10910197517551949,0.034857580488217695,0.0576763367885911,0.04036427724346173,0.0,0.0270290950045593,0,0,4,86,80,123,0.09847434119278779,6.423220001631009,3.8845138326439486,0.045454545454545456,67
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,main,code:00033b,Non-Crypto,13,44,33,6,2,0.03296703296703297,28.0,1,22,0,0,0,0,364,0.0,0.11474958508283453,0,756,0.20909262440765314,0.027331420033926142,0.11725954481241631,0.056902177699398496,0.0,0.030515987349509895,0,0,4,118,127,258,0.09397417503586801,5.752634724133902,3.5510042189552435,0.09065934065934066,57
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,malloc,code:0004c1,Non-Crypto,31,45,16,1,1,0.11363636363636363,4.258064516129032,2,25,0,0,0,0,132,0.0,0.07825569038823672,0,488,0.10879457787951756,0.017724475840208677,0.033042900849872756,0.06053121454802805,0.0,0.0,0,0,8,80,62,106,0.03506311360448808,5.935622511186604,3.678554640679739,0.12121212121212122,76
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,free,code:000559,Non-Crypto,24,34,12,2,1,0.08943089430894309,5.125,2,21,0,0,0,0,123,0.0,0.048822474877015465,0,376,0.11611762617126813,0.007011536468631522,0.056295807316331166,0.04181093840838394,0.0,0.0,0,0,4,54,46,106,0.06396255850234009,5.895745724297107,3.775847359240762,0.0975609756097561,62
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,putchar,code:0005f8,Non-Crypto,1,1,2,0,0,0.0,4.0,1,2,0,0,0,0,4,0.0,0.08333333333333333,0,4,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0,0,4,0,1,4,0.16666666666666666,3.3787834934861767,2.855388542207534,0.5,3
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,puts,code:0005ff,Non-Crypto,9,12,5,2,2,0.09090909090909091,4.888888888888889,2,7,0,0,0,0,44,0.0,0.07039926269708041,0,52,0.1275442619473428,0.024512396271061228,0.09962055963339661,0.024084497255228963,0.0,0.02180236917079022,0,0,4,9,8,19,0.13043478260869565,5.240448981828822,3.633092263894891,0.11363636363636363,33
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,strnlen_P,code:000810,Non-Crypto,3,3,2,1,2,0.09090909090909091,3.6666666666666665,2,3,0,0,0,0,11,0.0,0.08048433048433049,0,54,0.10612535612535612,0.009259259259259259,0.027065527065527062,0.06196581196581197,0.0,0.009259259259259259,0,0,4,10,8,12,0.039473684210526314,4.061482186720775,3.8450793249791233,0.18181818181818182,10
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,strnlen,code:00081b,Non-Crypto,3,3,2,1,2,0.09090909090909091,3.6666666666666665,2,3,0,0,0,0,11,0.0,0.073403720462544,0,54,0.10884866767219709,0.00980392156862745,0.018350930115636,0.06359979889391654,0.0,0.0,0,0,8,10,7,12,0.02702702702702703,3.9362600275315263,3.7059639617504647,0.18181818181818182,10
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,fputc,code:000826,Non-Crypto,9,12,5,0,0,0.06666666666666667,6.666666666666667,2,9,0,0,0,0,60,0.0,0.10994919187111149,0,143,0.17345115069045777,0.04054349652744866,0.1315074277385579,0.03689540727781922,0.0,0.03251028806584363,0,0,4,21,18,44,0.11811023622047244,5.673930204123511,3.8683766318325032,0.08333333333333333,46
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,__ultoa_invert,code:000862,Non-Crypto,13,24,13,3,2,0.10606060606060606,5.076923076923077,2,12,0,0,0,0,66,0.0,0.07812700158638128,0,337,0.10990286055343489,0.01186500602331824,0.039328030861577185,0.052471100622008354,0.0019230769230769232,0.013790894941054685,0,0,4,49,46,91,0.02268041237113402,5.945835552004707,3.8007387680828364,0.19696969696969696,40
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,FUN_code_0008a4,code:0008a4,Non-Crypto,1,1,2,0,0,0.0,1.0,1,2,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,1.0,0.0,2.0,0
AVR,Non-Crypto,avr-gcc,O1,xor_AVR_avr-gcc_O1.elf,FUN_code_0008a5,code:0008a5,Non-Crypto,2,2,2,1,2,0.09090909090909091,5.5,2,2,0,0,0,0,11,0.0,0.3467394902350215,0,96,0.09367759020191989,0.13290301224760012,0.009433962264150943,0.13488910956636874,0.0,0.07894736842105263,0,0,4,30,24,10,0.00909090909090909,3.3843641434371503,3.7716337781430056,0.18181818181818182,8
