architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O1.elf,sha1_ARM_clang_O1.elf,sha1_update,10750,SHA-1,6,9,5,1,1,0.133333333,5,2,5,0,0,0,0,30,0,0.060665983,0,116,0.175089241,0.01754386,0.120756554,0,0,0.043122123,FALSE,FALSE,FALSE,FALSE,0,0,0,2,9,34,0.109452736,4.820975673,4.063388913,0.166666667,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O1.elf,sha1_ARM_clang_O1.elf,sha1_final,000107c8,SHA-1,10,17,9,1,2,0.112676056,7.1,2,12,0,0,0,0,71,0,0.079966141,0,299,0.095357884,0.024963641,0.052434905,0,0,0.055002501,FALSE,FALSE,FALSE,FALSE,0,0,0,19,40,62,0.066132265,5.040171591,3.930162831,0.126760563,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O1.elf,sha1_ARM_clang_O1.elf,main,1.08E+06,Non-Crypto,7,16,11,2,2,0.08,10.71428571,1,10,0,0,0,0,75,0,0.069869434,0,235,0.12994166,0.016086728,0.07478623,0,0,0.053782706,FALSE,FALSE,FALSE,FALSE,0,0,88,12,22,57,0.092071611,5.493917487,4.106717425,0.146666667,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O1.elf,sha1_ARM_clang_O1.elf,_fini,00010a24,Non-Crypto,1,0,1,0,0,0,2,2,1,0,0,0,0,2,0,0.117647059,0,10,0.352941176,0.117647059,0.235294118,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.235294118,2.75,2.89542387,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O2.elf,sha1_ARM_clang_O2.elf,_init,10410,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.105263158,0,10,0.315789474,0.105263158,0.210526316,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.210526316,3.251629167,3.010570934,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O2.elf,sha1_ARM_clang_O2.elf,_start,10490,Non-Crypto,1,2,3,0,0,0.066666667,15,1,3,0,0,0,0,15,0,0.043478261,0,20,0.130434783,0.043478261,0.108695652,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.108695652,4.598652005,2.35245669,0.2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O2.elf,sha1_ARM_clang_O2.elf,call_weak_fn,000104c4,Non-Crypto,3,3,2,0,0,0,3.333333333,1,4,0,0,0,0,10,0,0.079411765,0,36,0.07254902,0.052941176,0.046078431,0,0,0.026470588,FALSE,FALSE,FALSE,FALSE,1,0,0,4,2,6,0.072727273,4.665311532,4.072738469,0.2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O2.elf,sha1_ARM_clang_O2.elf,deregister_tm_clones,1.04E+10,Non-Crypto,4,5,3,0,0,0.153846154,3.25,2,5,0,0,0,0,13,0,0.2,0,26,0.1375,0.2,0.05,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,0,4,0,8,0.028571429,4.209867122,3.139978648,0.230769231,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O2.elf,sha1_ARM_clang_O2.elf,register_tm_clones,10514,Non-Crypto,4,5,3,0,0,0.125,4,2,5,0,0,0,0,16,0,0.236290323,0,57,0.094354839,0.212096774,0.05,0,0,0.024193548,FALSE,FALSE,FALSE,FALSE,1,0,0,7,6,12,0.012987013,4.653495562,3.72752838,0.1875,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O2.elf,sha1_ARM_clang_O2.elf,__do_global_dtors_aux,10548,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.071919192,0,30,0.265383244,0.071919192,0.14721331,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,4,0,16,0.140350877,4.680689289,3.145971327,0.25,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O2.elf,sha1_ARM_clang_O2.elf,sha1_transform,0001058c,SHA-1,14,19,7,3,2,0.065217391,6.571428571,2,7,0,0,0,0,92,0,0.148536428,0,355,0.084606189,0.065111564,0.047775165,0.019626272,0,0.063798592,FALSE,FALSE,FALSE,FALSE,0,0,368,38,43,70,0.077634011,5.950167617,4.053129111,0.076086957,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O2.elf,sha1_ARM_clang_O2.elf,sha1_init,000106fc,SHA-1,1,0,1,0,0,0,21,2,1,0,0,0,0,21,0,0.276923077,0,36,0.215384615,0.184615385,0.184615385,0,0,0.092307692,FALSE,FALSE,FALSE,FALSE,0,0,0,12,6,14,0.184615385,5.025082478,3.484638129,0.047619048,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O2.elf,sha1_ARM_clang_O2.elf,sha1_update,10750,SHA-1,6,9,5,1,1,0.133333333,5,2,5,0,0,0,0,30,0,0.059819549,0,116,0.179468947,0.01754386,0.123836403,0,0,0.04227569,FALSE,FALSE,FALSE,FALSE,0,0,0,2,9,34,0.109452736,4.878098614,4.063388913,0.166666667,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O2.elf,sha1_ARM_clang_O2.elf,sha1_final,000107c8,SHA-1,8,14,8,0,0,0.0625,12,1,10,0,0,0,0,96,0,0.059733523,0,267,0.079494868,0.005681818,0.035633117,0,0,0.054051704,FALSE,FALSE,FALSE,FALSE,0,0,0,14,36,89,0.126,4.988955289,3.906592179,0.083333333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O2.elf,sha1_ARM_clang_O2.elf,main,10948,Non-Crypto,5,32,29,1,1,0.039370079,25.4,1,8,0,0,0,0,127,0,0.068339754,0,233,0.139603596,0.017408638,0.088648256,0,0,0.050931116,FALSE,FALSE,FALSE,FALSE,0,0,152,12,20,73,0.11440678,5.348076271,3.982621822,0.228346457,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O2.elf,sha1_ARM_clang_O2.elf,_fini,00010b58,Non-Crypto,1,0,1,0,0,0,2,2,1,0,0,0,0,2,0,0.117647059,0,10,0.352941176,0.117647059,0.235294118,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.235294118,2.75,2.89542387,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O3.elf,sha1_ARM_clang_O3.elf,_init,10410,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.105263158,0,10,0.315789474,0.105263158,0.210526316,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.210526316,3.251629167,3.010570934,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O3.elf,sha1_ARM_clang_O3.elf,_start,10490,Non-Crypto,1,2,3,0,0,0.066666667,15,1,3,0,0,0,0,15,0,0.043478261,0,20,0.130434783,0.043478261,0.108695652,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,2,0,6,0.108695652,4.598652005,2.35245669,0.2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O3.elf,sha1_ARM_clang_O3.elf,call_weak_fn,000104c4,Non-Crypto,3,3,2,0,0,0,3.333333333,1,4,0,0,0,0,10,0,0.079411765,0,36,0.07254902,0.052941176,0.046078431,0,0,0.026470588,FALSE,FALSE,FALSE,FALSE,1,0,0,4,2,6,0.072727273,4.665311532,4.072738469,0.2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O3.elf,sha1_ARM_clang_O3.elf,deregister_tm_clones,1.04E+10,Non-Crypto,4,5,3,0,0,0.153846154,3.25,2,5,0,0,0,0,13,0,0.2,0,26,0.1375,0.2,0.05,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,0,4,0,8,0.028571429,4.209867122,3.139978648,0.230769231,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O3.elf,sha1_ARM_clang_O3.elf,register_tm_clones,10514,Non-Crypto,4,5,3,0,0,0.125,4,2,5,0,0,0,0,16,0,0.236290323,0,57,0.094354839,0.212096774,0.05,0,0,0.024193548,FALSE,FALSE,FALSE,FALSE,1,0,0,7,6,12,0.012987013,4.653495562,3.72752838,0.1875,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O3.elf,sha1_ARM_clang_O3.elf,__do_global_dtors_aux,10548,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.071919192,0,30,0.265383244,0.071919192,0.14721331,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,4,0,16,0.140350877,4.680689289,3.145971327,0.25,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O3.elf,sha1_ARM_clang_O3.elf,sha1_transform,0001058c,SHA-1,12,16,6,2,2,0.037593985,11.08333333,2,5,0,0,0,0,133,0,0.188895748,0,462,0.083702711,0.092007429,0.049215402,0.022897317,0,0.073991002,FALSE,FALSE,FALSE,FALSE,0,0,368,143,130,98,0.095490716,5.955277657,4.03506697,0.045112782,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O3.elf,sha1_ARM_clang_O3.elf,sha1_init,000107a0,SHA-1,1,0,1,0,0,0,21,2,1,0,0,0,0,21,0,0.276923077,0,36,0.215384615,0.184615385,0.184615385,0,0,0.092307692,FALSE,FALSE,FALSE,FALSE,0,0,0,12,6,14,0.184615385,5.025082478,3.484638129,0.047619048,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O3.elf,sha1_ARM_clang_O3.elf,sha1_update,000107f4,SHA-1,6,9,5,1,1,0.133333333,5,2,5,0,0,0,0,30,0,0.059819549,0,116,0.179468947,0.01754386,0.123836403,0,0,0.04227569,FALSE,FALSE,FALSE,FALSE,0,0,0,2,9,34,0.109452736,4.878098614,4.063388913,0.166666667,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,SHA-1,clang,O3.elf,sha1_ARM_clang_O3.elf,sha1_final,0001086c,SHA-1,8,14,8,0,0,0.0625,12,1,10,0,0,0,0,96,0,0.059733523,0,267,0.079494868,0.005681818,0.035633117,0,0,0.054051704,FALSE,FALSE,FALSE,FALSE,0,0,0,14,36,89,0.126,5.014895133,3.906592179,0.083333333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,Non-Crypto,clang,O3.elf,sha1_ARM_clang_O3.elf,main,000109ec,Non-Crypto,5,32,29,1,1,0.039370079,25.4,1,8,0,0,0,0,127,0,0.068339754,0,233,0.139603596,0.017408638,0.088648256,0,0,0.050931116,FALSE,FALSE,FALSE,FALSE,0,0,152,12,20,73,0.11440678,5.389652201,3.982621822,0.228346457,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
